Ticker,Event_ID,Ticker_BB,Company_Name,Fiscal_Year,Fiscal_Quarter,Fiscal_Quarter_BB,Mgmt_Guidance_Date,Earnings_Announcement_Date,Announcement_Time,Mgmt_Guidance_EPS,Mgmt_Guidance_Type,Guidance_Range_Low,Guidance_Range_High,Analyst_Consensus_EPS,Num_Analysts,Disagreement_Gap,Disagreement_Pct,Actual_EPS,Surprise_EPS,Surprise_Pct,EPS_Beat_Miss,CAR_0_1,CAR_2_60,BHAR_2_60,Market_Cap,Sector,Std_Actual_EPS,Std_Guidance_EPS,Std_Consensus_EPS,Std_Disagreement_Gap,Std_Disagreement_Pct,Std_Surprise_EPS,Std_Surprise_Pct
ISRG US,ISRG US|45314,ISRG US Equity,Intuitive Surgical Inc,2023,Q4 23 ,2023Q4,,2024-01-23,22:02,1.72,,,,1.48,,0.24,0.16216216216216217,1.6,0.1200000000000001,0.08108108108108115,Beat,-0.019081,-0.013880000000000009,-0.018220927694189593,132312.025,Health Care,0.0042574705303211734,0.004576780820095261,0.003938160240547085,0.0006386205795481754,0.162162162162162,0.00031931028977408814,0.08108108108108111
LMT US,LMT US|45314,LMT US Equity,Lockheed Martin Corp,2023,Q4 23 ,2023Q4,,2024-01-23,13:29,7.61,,,,7.287,,0.3230000000000004,0.044325511184300864,7.9,0.6130000000000004,0.08412240977082482,Beat,-0.06361800000000001,0.018126999999999997,0.019102180968265214,113817.7665,Industrials,0.017220333071758655,0.016588194262795362,0.01588412241695004,0.0007040718458453214,0.04432551118430076,0.0013362106548086145,0.08412240977082475
VZ US,VZ US|45314,VZ US Equity,Verizon Communications Inc,2023,Q4 23 ,2023Q4,,2024-01-23,13:03,-0.64,,,,1.078,,-1.718,-1.5936920222634507,1.08,0.0020000000000000018,0.0018552875695732854,Beat,0.040692000000000006,-0.06045899999999996,-0.06202971229381549,166398.3437,Communication Services,0.027286508337544216,-0.01616978271854472,0.027235977766548763,-0.04340576048509348,-1.5936920222634507,5.053057099545233e-05,0.0018552875695732867
RTX US,RTX US|45314,RTX US Equity,RTX Corp,2023,Q4 23 ,2023Q4,,2024-01-23,12:55,1.05,,,,1.24,,-0.18999999999999995,-0.15322580645161285,1.29,0.050000000000000044,0.040322580645161324,Beat,0.048846999999999995,0.08590700000000001,0.09312346798355775,122250.3672,Industrials,0.015172900494001412,0.012350035285815103,0.014584803575629265,-0.002234768289814162,-0.15322580645161293,0.0005880969183721472,0.04032258064516125
SLB US,SLB US|45310,SLB US Equity,SLB Ltd,2023,Q4 23 ,2023Q4,,2024-01-19,12:50,0.77,,,,0.838,,-0.06799999999999995,-0.08114558472553693,0.86,0.02200000000000002,0.02625298329355611,Beat,0.028627,-0.02159199999999999,-0.028015095970885362,69121.3063,Energy,0.01771004942339374,0.01585667215815486,0.017257001647446455,-0.0014003294892915956,-0.08114558472553686,0.0004530477759472837,0.026252983293556204
PLD US,PLD US|45308,PLD US Equity,Prologis Inc,2023,Q4 23 ,2023Q4,,2024-01-17,14:00,0.68,,,,1.26,,-0.58,-0.4603174603174603,1.26,0.0,0.0,Meet,-0.031938,-0.114561,-0.12062672457063583,123108.3638,Real Estate,0.009694544894975763,0.0052319766099869205,0.009694544894975763,-0.0044625682849888425,-0.46031746031746024,0.0,0.0
MS US,MS US|45307,MS US Equity,Morgan Stanley,2023,Q4 23 ,2023Q4,,2024-01-16,13:30,0.86,,,,1.071,,-0.21099999999999997,-0.19701213818860874,1.13,0.05899999999999994,0.05508870214752563,Beat,-0.050415999999999996,0.023712999999999994,0.022283426574213117,147225.6487,Financials,0.012597547380156074,0.009587513935340021,0.011939799331103678,-0.002352285395763657,-0.19701213818860883,0.0006577480490523955,0.055088702147525564
GS US,GS US|45307,GS US Equity,Goldman Sachs Group Inc/The,2023,Q4 23 ,2023Q4,,2024-01-16,13:25,5.56317,,,,4.135,,1.4281700000000006,0.3453857315598551,5.48,1.3450000000000006,0.32527206771463135,Beat,0.007866,-0.0033040000000000035,-0.006579802857371586,127552.7199,Financials,0.014506949040370616,0.01472712111184646,0.010946393117140966,0.0037807279947054944,0.345385731559855,0.0035605559232296507,0.32527206771463135
BLK US,BLK US|45303,BLK US Equity,Blackrock Inc,2023,Q4 23 ,2023Q4,,2024-01-12,11:59,9.25,,,,8.901,,0.3490000000000002,0.0392090776317268,9.66,0.7590000000000003,0.0852713178294574,Beat,0.0014179999999999993,-0.07503600000000002,-0.08156905721261642,117910.6221,Financials,0.012187582796078778,0.011670304437238994,0.011229987004958301,0.000440317432280693,0.039209077631726784,0.0009575957911204767,0.08527131782945749
UNH US,UNH US|45303,UNH US Equity,UnitedHealth Group Inc,2023,Q4 23 ,2023Q4,,2024-01-12,11:55,5.83,,,,5.97,,-0.13999999999999968,-0.023450586264656563,6.16,0.1900000000000004,0.031825795644891186,Beat,-0.035314,-0.21274700000000002,-0.21424606547212077,499163.6821,Health Care,0.011414171360806405,0.010802697895048919,0.011062110880521791,-0.00025941298547287224,-0.023450586264656563,0.0003520604802846137,0.03182579564489117
FDX US,FDX US|45645,FDX US Equity,FedEx Corp,2025,Q2 25 ,2025Q2,,2024-12-19,22:03,3.06,,,,3.98,,-0.9199999999999999,-0.23115577889447234,4.05,0.06999999999999984,0.01758793969849242,Beat,-0.0006089999999999995,-0.054028,-0.05479308807446648,66739.3974,Industrials,0.014826475325816369,0.011202225801727925,0.01457021525845658,-0.003367989456728655,-0.23115577889447225,0.0002562600673597891,0.017587939698492462
ACN US,ACN US|45645,ACN US Equity,Accenture PLC,2025,Q1 25 ,2025Q1,,2024-12-19,12:39,3.64,,,,3.418,,0.22199999999999998,0.06495026331187828,3.59,0.1719999999999997,0.05032182562902273,Beat,0.045043999999999994,-0.06864400000000001,-0.06457084327850071,217980.8121,Information Technology,0.010327666062541353,0.010471505422743879,0.009832858663444665,0.0006386467592992134,0.06495026331187817,0.0004948073990966879,0.05032182562902272
AVGO US,AVGO US|45638,AVGO US Equity,Broadcom Inc,2024,Q4 24 ,2024Q4,,2024-12-12,22:15,0.92,,,,1.359,,-0.43899999999999995,-0.3230316409124356,1.42,0.06099999999999994,0.044885945548197165,Beat,0.23577600000000004,-0.12850700000000004,-0.1505321381772725,855649.5384,Information Technology,0.007751091703056769,0.005021834061135372,0.007418122270742358,-0.002396288209606986,-0.3230316409124355,0.00033296943231441063,0.04488594554819722
DE US,DE US|45617,DE US Equity,Deere & Co,2024,Q4 24 ,2024Q4,,2024-11-21,12:02,4.57,,,,3.869,,0.7010000000000001,0.18118376841561126,4.55,0.6809999999999996,0.17601447402429557,Beat,0.092271,0.024806999999999996,0.02080152553548431,110796.9823,Industrials,0.011235677597787435,0.011285065191623865,0.009554030027657054,0.0017310351639668112,0.1811837684156112,0.0016816475701303818,0.17601447402429551
AMAT US,AMAT US|45610,AMAT US Equity,Applied Materials Inc,2024,Q4 24 ,2024Q4,,2024-11-14,22:01,2.11,,,,2.192,,-0.0820000000000003,-0.037408759124087726,2.32,0.12799999999999967,0.05839416058394145,Beat,-0.055478999999999994,0.05480999999999999,0.04596463707939513,150692.8232,Information Technology,0.012692160402647847,0.011543301055856447,0.011991903276984519,-0.0004486022211280718,-0.0374087591240877,0.000700257125663328,0.05839416058394147
GILD US,GILD US|45602,GILD US Equity,Gilead Sciences Inc,2024,Q3 24 ,2024Q3,,2024-11-06,22:02,1.0,,,,1.501,,-0.5009999999999999,-0.3337774816788807,2.02,0.5190000000000001,0.345769487008661,Beat,0.051268,-0.026693999999999937,-0.02950437123872529,112323.1855,Health Care,0.02238971403236533,0.01108401684770561,0.01663710928840612,-0.00555309244070051,-0.3337774816788807,0.005752604743959212,0.34576948700866095
MAR US,MAR US|45600,MAR US Equity,Marriott International Inc/MD,2024,Q3 24 ,2024Q3,,2024-11-04,13:00,2.08,,,,2.308,,-0.22799999999999976,-0.09878682842287685,2.26,-0.04800000000000004,-0.020797227036395166,Miss,-0.012806,0.06745799999999998,0.0689856579755308,73356.3871,Consumer Discretionary,0.008673293164984457,0.007982499904056492,0.008857504701231915,-0.0008750047971754233,-0.09878682842287696,-0.000184211536247458,-0.020797227036395204
ETN US,ETN US|45596,ETN US Equity,Eaton Corp PLC,2024,Q3 24 ,2024Q3,,2024-10-31,11:30,2.54,,,,2.793,,-0.2530000000000001,-0.09058360186179738,2.84,0.04699999999999971,0.016827783745076874,Beat,-0.008042,0.038089000000000005,0.03546673586215032,136472.661,Industrials,0.008284472448294973,0.00740935211924973,0.00814737026341122,-0.0007380181441614892,-0.09058360186179738,0.0001371021848837542,0.0168277837450769
MRK US,MRK US|45596,MRK US Equity,Merck & Co Inc,2024,Q3 24 ,2024Q3,,2024-10-31,11:30,1.25,,,,1.518,,-0.268,-0.17654808959156787,1.57,0.052000000000000046,0.03425559947299081,Beat,-0.013841000000000001,-0.11129700000000003,-0.11507410441277288,265724.0602,Health Care,0.01497662882762568,0.011924067537918534,0.014480587618048268,-0.002556520080129734,-0.17654808959156787,0.0004960412095774119,0.03425559947299083
SO US,SO US|45596,SO US Equity,Southern Co/The,2024,Q3 24 ,2024Q3,,2024-10-31,11:04,1.4,,,,1.339,,0.06099999999999994,0.045556385362210565,1.43,0.09099999999999997,0.06796116504854367,Beat,0.005737000000000001,-0.13310800000000003,-0.1345524172634064,97816.4423,Utilities,0.016002685765443152,0.015666965085049236,0.01498433303491495,0.0006826320501342863,0.045556385362210475,0.0010183527305282023,0.06796116504854381
BKNG US,BKNG US|45595,BKNG US Equity,Booking Holdings Inc,2024,Q3 24 ,2024Q3,,2024-10-30,21:00,75.37,,,,77.274,,-1.9039999999999964,-0.02463959417139007,83.89,6.616,0.08561741336025053,Beat,0.077615,-0.07347500000000001,-0.08051436515152433,148430.5688,Consumer Discretionary,0.01894731611685044,0.017022996968971485,0.01745303260953035,-0.0004300356405588651,-0.024639594171390087,0.0014942835073200912,0.08561741336025049
CB US,CB US|45594,CB US Equity,Chubb Ltd,2024,Q3 24 ,2024Q3,,2024-10-29,21:15,5.75,,,,4.97,,0.7800000000000002,0.15694164989939643,5.72,0.75,0.15090543259557346,Beat,-0.020438,-0.09220200000000002,-0.09267204850558863,117149.0007,Financials,0.019722777739466246,0.019826218881456453,0.017136749189711056,0.002689469691745397,0.15694164989939638,0.00258602854975519,0.15090543259557346
SYK US,SYK US|45594,SYK US Equity,Stryker Corp,2024,Q3 24 ,2024Q3,,2024-10-29,21:05,2.18,,,,2.772,,-0.5919999999999996,-0.21356421356421346,2.87,0.09800000000000031,0.03535353535353547,Beat,0.02242,0.047797999999999986,0.04806036568302674,135666.6403,Health Care,0.008061571304176849,0.0061234234993399065,0.007786298137692761,-0.001662874638352855,-0.2135642135642135,0.0002752731664840873,0.035353535353535324
PSX US,PSX US|45594,PSX US Equity,Phillips 66,2024,Q3 24 ,2024Q3,,2024-10-29,12:00,0.82,,,,1.659,,-0.8390000000000001,-0.5057263411693792,2.04,0.381,0.22965641952983726,Beat,-0.051656999999999995,-0.042683000000000026,-0.04799075012250775,53949.382,Energy,0.015827449763364112,0.006362014120567926,0.012871440763441697,-0.00650942664287377,-0.5057263411693792,0.0029560089999224153,0.22965641952983729
F US,F US|45593,F US Equity,Ford Motor Co,2024,Q3 24 ,2024Q3,,2024-10-28,21:21,0.22,,,,0.477,,-0.257,-0.5387840670859539,0.49,0.013000000000000012,0.02725366876310275,Beat,-0.06161100000000001,-0.033869000000000024,-0.03989380490671346,44006.014,Consumer Discretionary,0.044263775971093045,0.01987353206865402,0.04308943089430894,-0.023215898825654918,-0.5387840670859538,0.001174345076784107,0.027253668763102867
WELL US,WELL US|45593,WELL US Equity,Welltower Inc,2024,Q3 24 ,2024Q3,,2024-10-28,21:05,0.74,,,,1.045,,-0.30499999999999994,-0.29186602870813394,1.11,0.06500000000000017,0.06220095693779921,Beat,0.050414,-0.08423100000000001,-0.08475159039281,79311.0085,Real Estate,0.008525345622119818,0.0056835637480798775,0.008026113671274962,-0.002342549923195085,-0.291866028708134,0.0004992319508448553,0.06220095693779919
COF US,COF US|45589,COF US Equity,Capital One Financial Corp,2024,Q3 24 ,2024Q3,,2024-10-24,22:05,4.42,,,,3.765,,0.6549999999999998,0.17397078353253645,4.51,0.7449999999999997,0.19787516600265595,Beat,0.043990999999999995,0.14961600000000005,0.14697016487283965,58901.3105,Financials,0.029238249594813612,0.028654781199351703,0.02440842787682334,0.004246353322528363,0.1739707835325365,0.004829821717990273,0.19787516600265592
UNP US,UNP US|45589,UNP US Equity,Union Pacific Corp,2024,Q3 24 ,2024Q3,,2024-10-24,13:45,2.75,,,,2.785,,-0.03500000000000014,-0.012567324955116747,2.75,-0.03500000000000014,-0.012567324955116747,Miss,-0.047725,0.003941999999999997,0.0004490029886463631,147029.8475,Industrials,0.011394240729231406,0.011394240729231406,0.011539258338512534,-0.00014501760928112804,-0.012567324955116787,-0.00014501760928112804,-0.012567324955116787
VLO US,VLO US|45589,VLO US Equity,Valero Energy Corp,2024,Q3 24 ,2024Q3,,2024-10-24,12:30,1.14,,,,0.98,,0.15999999999999992,0.1632653061224489,1.14,0.15999999999999992,0.1632653061224489,Beat,-0.005450999999999999,0.03984299999999998,0.03528656701367505,42575.3632,Energy,0.008578523590939875,0.008578523590939875,0.00737452027993077,0.0012040033110091043,0.16326530612244883,0.0012040033110091043,0.16326530612244883
NOW US,NOW US|45588,NOW US Equity,ServiceNow Inc,2024,Q3 24 ,2024Q3,,2024-10-23,22:10,0.418,,,,0.691,,-0.27299999999999996,-0.3950795947901592,0.74,0.049000000000000044,0.07091172214182351,Beat,0.04971500000000001,0.07651899999999996,0.0747921495426036,189097.7,Information Technology,0.004030720627485157,0.0022768124625524265,0.003763821558908437,-0.0014870090963560105,-0.3950795947901592,0.0002668990685767204,0.07091172214182359
TMUS US,TMUS US|45588,TMUS US Equity,T-Mobile US Inc,2024,Q3 24 ,2024Q3,,2024-10-23,22:02,2.62,,,,2.431,,0.18900000000000006,0.0777457836281366,2.61,0.17899999999999983,0.07363225010283826,Beat,0.07295900000000001,-0.10584300000000002,-0.10680137756154351,255537.3711,Communication Services,0.011917264051869778,0.011962924067394184,0.011099949773982924,0.0008629742934112596,0.07774578362813654,0.0008173142778868537,0.07363225010283826
T US,T US|45588,T US Equity,AT&T Inc,2024,Q3 24 ,2024Q3,,2024-10-23,12:33,-0.03,,,,0.567,,-0.597,-1.052910052910053,0.6,0.03300000000000003,0.05820105820105826,Beat,0.040180999999999994,-0.024989000000000018,-0.027624206574241694,154160.2434,Communication Services,0.027906976744186046,-0.0013953488372093023,0.026372093023255813,-0.027767441860465116,-1.052910052910053,0.001534883720930233,0.05820105820105822
FCX US,FCX US|45587,FCX US Equity,Freeport-McMoRan Inc,2024,Q3 24 ,2024Q3,,2024-10-22,14:09,0.36,,,,0.366,,-0.006000000000000005,-0.016393442622950834,0.38,0.014000000000000012,0.038251366120218615,Beat,0.009382,-0.19696600000000003,-0.1864879365939801,68882.8918,Materials,0.007926574885273258,0.007509386733416771,0.0076345431789737175,-0.00012515644555694677,-0.016393442622950897,0.00029203170629954044,0.03825136612021849
DHR US,DHR US|45587,DHR US Equity,Danaher Corp,2024,Q3 24 ,2024Q3,,2024-10-22,12:00,1.13,,,,1.548,,-0.41800000000000015,-0.27002583979328176,1.71,0.16199999999999992,0.10465116279069762,Beat,-0.05029299999999999,-0.08165299999999999,-0.08149162556132539,196506.9572,Health Care,0.006284685214451101,0.004153037597853651,0.0056892939836083655,-0.0015362563857547144,-0.27002583979328176,0.0005953912308427354,0.10465116279069757
C US,C US|45580,C US Equity,Citigroup Inc,2024,Q3 24 ,2024Q3,,2024-10-15,13:59,1.53,,,,1.315,,0.21500000000000008,0.16349809885931565,1.53,0.21500000000000008,0.16349809885931565,Beat,-0.022518000000000003,0.13805199999999995,0.14278101747910976,125933.5628,Financials,0.023178306317224662,0.023178306317224662,0.019921224056961066,0.003257082260263597,0.16349809885931563,0.003257082260263597,0.16349809885931563
ACN US,ACN US|45561,ACN US Equity,Accenture PLC,2024,Q4 24 ,2024Q4,,2024-09-26,12:39,2.690385,,,,2.786,,-0.095615,-0.03431981335247667,2.79,0.0040000000000000036,0.0014357501794687738,Beat,0.035609,0.046815999999999997,0.04307628120445495,211358.8007,Information Technology,0.008277703604806409,0.007982153983088562,0.008265835929387332,-0.0002836819462987694,-0.03431981335247675,1.1867675419077045e-05,0.001435750179468743
FDX US,FDX US|45554,FDX US Equity,FedEx Corp,2025,Q1 25 ,2025Q1,,2024-09-19,22:03,3.24,,,,4.774,,-1.5339999999999998,-0.3213238374528697,3.6,-1.174,-0.245915374947633,Miss,-0.15995800000000002,0.054852,0.05547752775002901,73040.5178,Industrials,0.012073649260488982,0.010866284334440085,0.01601100043599289,-0.005144716101552803,-0.3213238374528696,-0.003937351175503907,-0.24591537494763302
AVGO US,AVGO US|45540,AVGO US Equity,Broadcom Inc,2024,Q3 24 ,2024Q3,,2024-09-05,22:15,-0.4,,,,1.564,,-1.964,-1.2557544757033248,1.24,-0.32400000000000007,-0.20716112531969313,Miss,-0.09187000000000001,0.06414000000000017,0.056941715213825184,717410.682,Information Technology,0.008045678691928368,-0.0025953802232026994,0.010147936672722555,-0.012743316895925253,-1.2557544757033248,-0.002102257980794187,-0.20716112531969313
AMAT US,AMAT US|45519,AMAT US Equity,Applied Materials Inc,2024,Q3 24 ,2024Q3,,2024-08-15,22:01,2.06,,,,2.034,,0.026000000000000245,0.012782694198623525,2.12,0.0860000000000003,0.042281219272369865,Beat,0.013477999999999999,-0.12176400000000001,-0.14268999019527306,166944.5646,Information Technology,0.010514308386648814,0.010216733620988941,0.010087784555869662,0.0001289490651192795,0.012782694198623563,0.0004265238307791519,0.04228121927236991
DE US,DE US|45519,DE US Equity,Deere & Co,2024,Q3 24 ,2024Q3,,2024-08-15,12:12,6.32,,,,5.75,,0.5700000000000003,0.09913043478260875,6.29,0.54,0.09391304347826088,Beat,0.056498999999999994,0.013838999999999985,0.013655082794842288,96802.3413,Industrials,0.017905943976315192,0.017991345934866777,0.0163687087223867,0.001622637212480075,0.09913043478260881,0.0015372352539284907,0.0939130434782609
GILD US,GILD US|45512,GILD US Equity,Gilead Sciences Inc,2024,Q2 24 ,2024Q2,,2024-08-08,22:02,1.29,,,,1.592,,-0.30200000000000005,-0.18969849246231157,2.01,0.4179999999999997,0.26256281407035154,Beat,-0.031888,0.12904600000000002,0.14621313580629525,92193.1375,Health Care,0.02716216216216216,0.01743243243243243,0.021513513513513514,-0.004081081081081083,-0.18969849246231166,0.005648648648648644,0.26256281407035154
BKNG US,BKNG US|45505,BKNG US Equity,Booking Holdings Inc,2024,Q2 24 ,2024Q2,,2024-08-01,22:02,44.94,,,,38.487,,6.452999999999996,0.16766700444305857,41.9,3.4129999999999967,0.08867929430716856,Beat,-0.073372,0.18426999999999993,0.21666523471690624,126041.1392,Consumer Discretionary,0.01127856990963685,0.012096871879214321,0.01035986444181846,0.0017370074373958613,0.16766700444305868,0.0009187054678183905,0.08867929430716863
ETN US,ETN US|45505,ETN US Equity,Eaton Corp PLC,2024,Q2 24 ,2024Q2,,2024-08-01,12:30,2.49,,,,2.612,,-0.12199999999999989,-0.046707503828483876,2.73,0.11799999999999988,0.04517611026033686,Beat,-0.049800000000000004,0.13109300000000002,0.14623776872015481,121336.899,Industrials,0.008956986777781423,0.008169559368745694,0.008569834968338855,-0.00040027559959316186,-0.04670750382848385,0.0003871518094425673,0.045176110260336945
SO US,SO US|45505,SO US Equity,Southern Co/The,2024,Q2 24 ,2024Q2,,2024-08-01,12:05,1.1,,,,0.917,,0.18300000000000005,0.19956379498364235,1.1,0.18300000000000005,0.19956379498364235,Beat,0.09204699999999999,-0.022929999999999985,-0.02450982505905297,91423.7832,Utilities,0.01317049808429119,0.01317049808429119,0.0109794061302682,0.00219109195402299,0.19956379498364243,0.00219109195402299,0.19956379498364243
MAR US,MAR US|45504,MAR US Equity,Marriott International Inc/MD,2024,Q2 24 ,2024Q2,,2024-07-31,13:00,2.7,,,,2.473,,0.2270000000000003,0.09179134654266087,2.5,0.027000000000000135,0.010917913465426662,Beat,-0.08774000000000001,0.10331,0.11407986365209677,68198.0502,Consumer Discretionary,0.010470327093018386,0.011307953260459858,0.010357247560413787,0.0009507057000460711,0.0917913465426609,0.00011307953260459962,0.010917913465426709
TMUS US,TMUS US|45504,TMUS US Equity,T-Mobile US Inc,2024,Q2 24 ,2024Q2,,2024-07-31,12:57,2.5,,,,2.27,,0.22999999999999998,0.1013215859030837,2.49,0.2200000000000002,0.09691629955947145,Beat,0.063522,0.10480600000000001,0.11724036021587714,205496.3629,Communication Services,0.014199361313868614,0.014256386861313867,0.012944799270072992,0.0013115875912408752,0.10132158590308366,0.0012545620437956224,0.09691629955947152
