Event_ID,CAR_2_10,CAR_2_30
45321,4.2000000000002105e-05,-0.019331
45321,0.013170999999999999,-0.06565000000000001
45323,-0.026151000000000004,-0.016254
45323,0.005546000000000002,-0.008374000000000003
45323,-0.024541999999999998,-0.10551700000000003
45324,0.012581999999999996,-0.011684000000000012
45324,0.017706,0.067904
45327,0.022546999999999998,-0.04634700000000001
45328,0.03261699999999999,0.021699999999999994
45335,0.004183999999999997,-0.01344700000000001
45342,0.016641,-0.016982000000000004
45343,0.11977499999999999,0.08580299999999999
45346,-0.024121000000000004,-0.012007000000000004
45394,0.049137999999999994,0.046556
45398,-0.0041289999999999955,-0.041506999999999995
45400,0.0004259999999999958,0.08640800000000001
45401,0.0005219999999999982,-0.029576
45405,0.036125,-0.032594000000000005
45405,0.08364,0.04014499999999997
45405,-0.017698,-0.055855
45406,0.04184299999999999,0.054596
45407,-0.007073000000000001,-0.0035329999999999867
45407,-0.03331800000000001,-0.033268000000000006
45408,-0.023737000000000005,-0.09650399999999999
45408,-0.035122,-0.09554
45412,-0.05998999999999999,0.03578100000000001
45412,-0.026548,-0.063872
45412,-0.058640000000000005,-0.146439
45412,-0.0005170000000000044,-0.034885000000000006
45414,0.002734000000000004,0.092714
45416,-0.004484999999999998,-0.051605
45428,0.02166300000000001,0.010301000000000005
45434,0.14272100000000001,0.16840900000000006
45485,0.041579,0.037869
45490,0.019822,0.050698999999999994
45491,-0.0033000000000000043,0.072927
45496,0.03643499999999999,0.009332999999999978
45496,0.06811099999999999,0.07812699999999999
45496,-0.050925000000000005,-0.115146
45496,-0.03233700000000001,0.013865999999999993
45496,0.050898,0.081633
45502,0.027758999999999992,0.08211399999999999
45503,0.05542199999999999,0.07090899999999999
45503,0.005054999999999997,0.005616999999999995
45504,0.056164,0.02810799999999999
45505,0.02044499999999999,0.055933999999999984
45505,-0.013069,-0.039116000000000005
45506,-0.051761,-0.09145
45506,-0.03236000000000001,-0.09329099999999999
